sentence,keys,id
đường hầm ăn xin bò tót ngã ba học bổng,"['đường hầm', 'ăn xin', 'bò tót', 'ngã ba', 'học bổng']","['002791', '001276', '001679', '003498', '003032']"
lục giác đào tạo thối trống (không có gì) mỳ vằn thắn,"['lục giác', 'đào tạo', 'thối', 'trống (không có gì)', 'mỳ vằn thắn']","['003309', '002631', '000811', '002755', '000183']"
kỹ năng dán mâm ngũ quả f con ngỗng,"['kỹ năng', 'dán', 'mâm ngũ quả', 'f', 'con ngỗng']","['000213', '002528', '003384', '001096', '002364']"
về 4 (từ nơi khác về) khúc khuỷu thú dữ củ khoai lang màu nhiệm,"['về 4 (từ nơi khác về)', 'khúc khuỷu', 'thú dữ', 'củ khoai lang', 'màu nhiệm']","['000364', '003170', '001145', '002472', '003351']"
hoa mai bán hàng chủ nhiệm ngược lại bất hiếu,"['hoa mai', 'bán hàng', 'chủ nhiệm', 'ngược lại', 'bất hiếu']","['001020', '001365', '002240', '003582', '001555']"
giấy tờ khả năng chim bồ câu bắt hồi hộp,"['giấy tờ', 'khả năng', 'chim bồ câu', 'bắt', 'hồi hộp']","['002903', '000211', '002201', '001535', '003055']"
bánh cuốn cạnh bên (toán) củ cà rốt phấn (viết bảng) ngắn,"['bánh cuốn', 'cạnh bên (toán)', 'củ cà rốt', 'phấn (viết bảng)', 'ngắn']","['001429', '001925', '002479', '000178', '003516']"
nguồn gốc cõng khoan xâm hại tình dục thành công,"['nguồn gốc', 'cõng', 'khoan', 'xâm hại tình dục', 'thành công']","['003573', '002401', '003146', '003552', '000961']"
phòng thư viện giống nhau ngoại hình an ninh đền,"['phòng thư viện', 'giống nhau', 'ngoại hình', 'an ninh', 'đền']","['000255', '002910', '003551', '001205', '002690']"
xe máy vật nuôi cấy lúa chứng kiến lau nhà,"['xe máy', 'vật nuôi', 'cấy lúa', 'chứng kiến', 'lau nhà']","['001992', '001801', '002057', '002297', '003231']"
tham khảo hỏi chuyển động quay Hùng Vương tĩnh lặng,"['tham khảo', 'hỏi', 'chuyển động quay', 'Hùng Vương', 'tĩnh lặng']","['000936', '003039', '002287', '003075', '001326']"
quả táo vịnh tủi thân mâm cơm tinh mắt,"['quả táo', 'vịnh', 'tủi thân', 'mâm cơm', 'tinh mắt']","['000384', '001839', '001628', '003383', '000260']"
d giá trị tuyệt đối phim truyện công nhận chùm vải,"['d', 'giá trị tuyệt đối', 'phim truyện', 'công nhận', 'chùm vải']","['001034', '002868', '000225', '002433', '002270']"
xây mạch lạc 23 tinh trùng quanh năm,"['xây', 'mạch lạc', '23', 'tinh trùng', 'quanh năm']","['001984', '003334', '001158', '001184', '000552']"
thực tế rón rén hình trụ ô ăn quan khoáng sản,"['thực tế', 'rón rén', 'hình trụ', 'ô ăn quan', 'khoáng sản']","['001224', '000561', '003006', '000091', '000668']"
thu mua 8 con ốc đau tay dấu nhân,"['thu mua', '8', 'con ốc', 'đau tay', 'dấu nhân']","['001131', '001142', '002377', '000779', '002557']"
nhân hậu giới hạn vịnh Hạ Long tôn trọng gương mẫu,"['nhân hậu', 'giới hạn', 'vịnh Hạ Long', 'tôn trọng', 'gương mẫu']","['003628', '002912', '001841', '001390', '002939']"
không có chi chùm khế kính hiển vi xé rách ngày khai trường,"['không có chi', 'chùm khế', 'kính hiển vi', 'xé rách', 'ngày khai trường']","['000251', '002268', '003201', '002012', '003499']"
ngày sinh bánh pizza Nhật (nước Nhật) hình thang dây điện,"['ngày sinh', 'bánh pizza', 'Nhật (nước Nhật)', 'hình thang', 'dây điện']","['003512', '001449', '003639', '003005', '002563']"
lây bệnh con ghẹ giường bát ngát tiến bộ,"['lây bệnh', 'con ghẹ', 'giường', 'bát ngát', 'tiến bộ']","['003238', '002347', '002917', '001491', '000693']"
tia số mùa xuân dấu hỏi môn Tiếng Việt tóm lược,"['tia số', 'mùa xuân', 'dấu hỏi', 'môn Tiếng Việt', 'tóm lược']","['001246', '003467', '001118', '003440', '001376']"
đài sen đường hầm sức khỏe bóc lột từ chối,"['đài sen', 'đường hầm', 'sức khỏe', 'bóc lột', 'từ chối']","['002606', '002791', '000801', '001693', '000228']"
hãng máy bay lao phổi thần kinh đau bụng con sư tử,"['hãng máy bay', 'lao phổi', 'thần kinh', 'đau bụng', 'con sư tử']","['001407', '003224', '001009', '000777', '002386']"
chục nghìn sa thải thím ăn vặt toàn cầu,"['chục nghìn', 'sa thải', 'thím', 'ăn vặt', 'toàn cầu']","['002262', '002785', '001083', '001274', '001370']"
thận con sâu sương gió thắng lợi mục tiêu,"['thận', 'con sâu', 'sương gió', 'thắng lợi', 'mục tiêu']","['001011', '002380', '000809', '000993', '000898']"
trung bình băng dính thực sự củ đậu xóa bảng,"['trung bình', 'băng dính', 'thực sự', 'củ đậu', 'xóa bảng']","['001546', '001523', '001222', '002471', '002034']"
Đồng Tháp Mười vết thương hạt lúa phở cuốn vạch xuất phát,"['Đồng Tháp Mười', 'vết thương', 'hạt lúa', 'phở cuốn', 'vạch xuất phát']","['002748', '001815', '002964', '000276', '001742']"
tiếng nói con chồn bánh canh xoáy cá voi,"['tiếng nói', 'con chồn', 'bánh canh', 'xoáy', 'cá voi']","['001273', '002326', '000834', '002038', '000165']"
bắt giữ đứng nghiêm vòng nguyệt quế cây cối bao la,"['bắt giữ', 'đứng nghiêm', 'vòng nguyệt quế', 'cây cối', 'bao la']","['001543', '002787', '000493', '002025', '001457']"
cổng hiện nay nước Việt nam kẹo tỉ lệ,"['cổng', 'hiện nay', 'nước Việt nam', 'kẹo', 'tỉ lệ']","['002444', '002990', '000085', '003100', '001238']"
thư giãn lưu ý tuần trước tiêu cực ảo thuật,"['thư giãn', 'lưu ý', 'tuần trước', 'tiêu cực', 'ảo thuật']","['001204', '003328', '000890', '001287', '001248']"
cười nhếch mép băng dính liên tục thổ dân tĩnh lặng,"['cười nhếch mép', 'băng dính', 'liên tục', 'thổ dân', 'tĩnh lặng']","['000056', '001523', '003267', '003223', '001326']"
hòa nhập ngoại hình xé rách dòng chữ hợp đồng,"['hòa nhập', 'ngoại hình', 'xé rách', 'dòng chữ', 'hợp đồng']","['003017', '003551', '002012', '002592', '003067']"
dép quai hậu ầm ĩ tránh thai nấm Đền Hùng,"['dép quai hậu', 'ầm ĩ', 'tránh thai', 'nấm', 'Đền Hùng']","['002567', '001280', '001444', '003490', '002691']"
bít tất hoa mai khoác tay cỏ may thực hành,"['bít tất', 'hoa mai', 'khoác tay', 'cỏ may', 'thực hành']","['001673', '001020', '003145', '002307', '001216']"
chủ ngữ thực tế tờ tiền đũa dòng chữ,"['chủ ngữ', 'thực tế', 'tờ tiền', 'đũa', 'dòng chữ']","['002239', '001224', '001416', '002781', '002592']"
chất thải rau dền hộp bút dây chun chim bồ câu,"['chất thải', 'rau dền', 'hộp bút', 'dây chun', 'chim bồ câu']","['002153', '000519', '003064', '002560', '002201']"
nội quy bực mình hăng hái hồ Hoàn Kiếm hình vẽ,"['nội quy', 'bực mình', 'hăng hái', 'hồ Hoàn Kiếm', 'hình vẽ']","['000062', '000096', '002966', '003051', '003008']"
múa đô thị nguồn gốc vô lí đấu tranh,"['múa', 'đô thị', 'nguồn gốc', 'vô lí', 'đấu tranh']","['003472', '002732', '003573', '001864', '002652']"
còng (cái còng) môn Tự nhiên và Xã hội hiểu nhiệt độ kỉ niệm,"['còng (cái còng)', 'môn Tự nhiên và Xã hội', 'hiểu', 'nhiệt độ', 'kỉ niệm']","['002399', '003443', '002992', '002767', '003181']"
cơm hộp động viên vác đoàn cải lương Ả Rập (nước Ả Rập),"['cơm hộp', 'động viên', 'vác', 'đoàn cải lương', 'Ả Rập (nước Ả Rập)']","['002463', '002770', '001738', '002719', '000021']"
chỉ huy hãng xe máy môn Tiếng Việt chú hề đỡ,"['chỉ huy', 'hãng xe máy', 'môn Tiếng Việt', 'chú hề', 'đỡ']","['002170', '001417', '003440', '002242', '002777']"
bập bênh lưỡi ngước nhìn xe container dừng lại,"['bập bênh', 'lưỡi', 'ngước nhìn', 'xe container', 'dừng lại']","['001551', '003320', '003580', '000408', '000415']"
trúng thưởng giả bộ (giống giả vờ) quả chôm chôm trêu tức ngữ pháp,"['trúng thưởng', 'giả bộ (giống giả vờ)', 'quả chôm chôm', 'trêu tức', 'ngữ pháp']","['001568', '002852', '000318', '001472', '001159']"
đóng góp Tết Trung thu hàng chục bất động cao (người),"['đóng góp', 'Tết Trung thu', 'hàng chục', 'bất động', 'cao (người)']","['002731', '000907', '002945', '001553', '001931']"
trốn chạy chục vòi nước con ruồi chú hề,"['trốn chạy', 'chục', 'vòi nước', 'con ruồi', 'chú hề']","['001510', '002261', '001854', '002378', '002242']"
nổi nóng kháu khỉnh mũi tên khoá (cái khóa) vòng nguyệt quế,"['nổi nóng', 'kháu khỉnh', 'mũi tên', 'khoá (cái khóa)', 'vòng nguyệt quế']","['000059', '000626', '000498', '003142', '000493']"
thụ phấn (hoa) vạm vỡ chiếc gối bón phân chú ý,"['thụ phấn (hoa)', 'vạm vỡ', 'chiếc gối', 'bón phân', 'chú ý']","['001293', '001752', '002188', '001697', '002246']"
ít nhất chuồng mua bán phóng viên sữa rửa mặt,"['ít nhất', 'chuồng', 'mua bán', 'phóng viên', 'sữa rửa mặt']","['003091', '002275', '003460', '000988', '000793']"
ăn diện diêm lượt đi dấu ngoặc đơn hoàng hôn,"['ăn diện', 'diêm', 'lượt đi', 'dấu ngoặc đơn', 'hoàng hôn']","['001268', '002580', '000714', '002556', '003022']"
căm thù Bạc Liêu hót vũ trụ giai đoạn,"['căm thù', 'Bạc Liêu', 'hót', 'vũ trụ', 'giai đoạn']","['000265', '001307', '003047', '001889', '002856']"
chép bài chiều rộng đề nghị ủng hộ u,"['chép bài', 'chiều rộng', 'đề nghị', 'ủng hộ', 'u']","['002163', '002194', '002684', '001706', '001088']"
chính quyền sổ điểm danh từ đồng âm phản bội lãng phí,"['chính quyền', 'sổ điểm danh', 'từ đồng âm', 'phản bội', 'lãng phí']","['002213', '000719', '001648', '000145', '000690']"
chén ngoặc đơn quan trọng một là xoa đầu,"['chén', 'ngoặc đơn', 'quan trọng', 'một là', 'xoa đầu']","['002161', '003555', '000402', '000313', '000232']"
lắp ráp lọng sản xuất bổ ngữ trung thành,"['lắp ráp', 'lọng', 'sản xuất', 'bổ ngữ', 'trung thành']","['003234', '003286', '000621', '001719', '001558']"
rằm trung thu hồ Hoàn Kiếm bó đũa gù lưng tham khảo,"['rằm trung thu', 'hồ Hoàn Kiếm', 'bó đũa', 'gù lưng', 'tham khảo']","['000526', '003051', '001689', '002132', '000936']"
chú ý chiếu phim phụ huynh không nên khen tặng,"['chú ý', 'chiếu phim', 'phụ huynh', 'không nên', 'khen tặng']","['002246', '002199', '000286', '000092', '003132']"
da ngăm (nước da ngăm đen) biến đổi tổ trưởng đường kính Tết Âm,"['da ngăm (nước da ngăm đen)', 'biến đổi', 'tổ trưởng', 'đường kính', 'Tết Âm']","['000754', '001639', '001388', '002792', '000897']"
người nước ngoài con dê quân đội bể bơi xã,"['người nước ngoài', 'con dê', 'quân đội', 'bể bơi', 'xã']","['000030', '002339', '000427', '001589', '001960']"
hàng đơn vị vé bánh pía thợ rèn đen láy (như đen nhánh),"['hàng đơn vị', 'vé', 'bánh pía', 'thợ rèn', 'đen láy (như đen nhánh)']","['002949', '001809', '001451', '001121', '002659']"
chớp mắt lon bia quà vòi nước đôi dép,"['chớp mắt', 'lon bia', 'quà', 'vòi nước', 'đôi dép']","['002234', '003284', '000417', '001854', '002734']"
ban ngày đoạn thẳng năm ngoái trúng tuyển d,"['ban ngày', 'đoạn thẳng', 'năm ngoái', 'trúng tuyển', 'd']","['001331', '002723', '003485', '001574', '001034']"
tri kỉ đài sen đối tượng chùm nho bập bênh,"['tri kỉ', 'đài sen', 'đối tượng', 'chùm nho', 'bập bênh']","['001040', '002606', '002737', '002269', '001551']"
mạng lưới dẫn chương trình em gái tin cậy mùa thu,"['mạng lưới', 'dẫn chương trình', 'em gái', 'tin cậy', 'mùa thu']","['003343', '002544', '002802', '001308', '003466']"
thuận lợi trình độ d con hàu vắng,"['thuận lợi', 'trình độ', 'd', 'con hàu', 'vắng']","['001156', '001484', '001034', '000822', '001780']"
tam giác luật chơi chợ nổi Cái Răng lưu cột điện,"['tam giác', 'luật chơi', 'chợ nổi Cái Răng', 'lưu', 'cột điện']","['000839', '003301', '002229', '001461', '002452']"
buồng trứng nốt ruồi bạn yêu tôi truyền thống bắt nạt,"['buồng trứng', 'nốt ruồi', 'bạn yêu tôi', 'truyền thống', 'bắt nạt']","['001861', '000070', '000289', '001580', '001545']"
pha lê một tiếng hợp lí 7up giấy ăn,"['pha lê', 'một tiếng', 'hợp lí', '7up', 'giấy ăn']","['000134', '000866', '003069', '000862', '002894']"
dốt chân tay bộ truyện cửa sổ làng xóm,"['dốt', 'chân tay', 'bộ truyện', 'cửa sổ', 'làng xóm']","['002596', '002144', '001725', '002503', '003220']"
thuộc lòng đánh răng môn Tin học và Công nghệ hú vía băng chuyền,"['thuộc lòng', 'đánh răng', 'môn Tin học và Công nghệ', 'hú vía', 'băng chuyền']","['001174', '002628', '003441', '000155', '001521']"
tập trung gà nướng lu anh ruột phẫu thuật cổ máy vi tính,"['tập trung', 'gà nướng lu', 'anh ruột', 'phẫu thuật cổ', 'máy vi tính']","['000885', '000828', '001235', '000792', '002310']"
80 sừng nhãn vở bơi xu (tiền),"['80', 'sừng', 'nhãn vở', 'bơi', 'xu (tiền)']","['001163', '000803', '003610', '001781', '002048']"
tự lập thú dữ Thăng Long mõm bạn trai,"['tự lập', 'thú dữ', 'Thăng Long', 'mõm', 'bạn trai']","['001664', '001149', '000549', '003413', '001385']"
tống tiền anh chị em ý chí bùn khoang tàu,"['tống tiền', 'anh chị em', 'ý chí', 'bùn', 'khoang tàu']","['001402', '001215', '002078', '001818', '003147']"
thích nghi làm được Tết Âm không thẳng hàng tai nạn,"['thích nghi', 'làm được', 'Tết Âm', 'không thẳng hàng', 'tai nạn']","['002245', '000932', '000897', '003160', '000821']"
trụi lá bột màu Mã Lai (nước Ma-lai-xi-a) cây đa huỷ,"['trụi lá', 'bột màu', 'Mã Lai (nước Ma-lai-xi-a)', 'cây đa', 'huỷ']","['001540', '001767', '000500', '002027', '000766']"
biện pháp bàn tay con hươu thuỷ thủ tổng thống,"['biện pháp', 'bàn tay', 'con hươu', 'thuỷ thủ', 'tổng thống']","['001641', '001345', '002350', '001182', '001400']"
quỳ chi hội từ trái nghĩa tổng (số) Cao Bằng,"['quỳ', 'chi hội', 'từ trái nghĩa', 'tổng (số)', 'Cao Bằng']","['000485', '002165', '001654', '001392', '001939']"
tiếng nói thích thú cột đèn mở màn con sâu,"['tiếng nói', 'thích thú', 'cột đèn', 'mở màn', 'con sâu']","['001273', '001061', '002449', '003452', '002380']"
pháo sáng người xưa đánh gạo nếp quỳ,"['pháo sáng', 'người xưa', 'đánh', 'gạo nếp', 'quỳ']","['000157', '003595', '002625', '002828', '000485']"
lễ Nô-en bát trầm trồ thân cây chúng tôi (3 người) (đại từ),"['lễ Nô-en', 'bát', 'trầm trồ', 'thân cây', 'chúng tôi (3 người) (đại từ)']","['003247', '001487', '001456', '000995', '000275']"
ngon miệng nhổ lông mày quân đội sâu bọ sương gió,"['ngon miệng', 'nhổ lông mày', 'quân đội', 'sâu bọ', 'sương gió']","['003557', '000616', '000425', '000677', '000809']"
trộn (đt) 11 bột giặt thực sự bạn yêu tôi,"['trộn (đt)', '11', 'bột giặt', 'thực sự', 'bạn yêu tôi']","['001526', '001148', '001763', '001222', '000289']"
siêu âm mâm cơm nồi cơm điện quát mắng cổ họng,"['siêu âm', 'mâm cơm', 'nồi cơm điện', 'quát mắng', 'cổ họng']","['000683', '003383', '000051', '000410', '002411']"
k quạt cây tiêm xa xôi quan tâm,"['k', 'quạt cây', 'tiêm', 'xa xôi', 'quan tâm']","['001058', '000412', '001259', '001930', '000399']"
ngõ chứng cớ kim cương hình hộp chữ nhật bán hàng,"['ngõ', 'chứng cớ', 'kim cương', 'hình hộp chữ nhật', 'bán hàng']","['003558', '002302', '000704', '003002', '001367']"
